"Id,Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Exam_Score"
"5644,28,70,69,2,66"
"5645,25,83,88,1,68"
"5646,10,91,51,0,67"
"5647,16,72,53,1,65"
"5648,29,76,93,0,70"
"5649,29,81,52,1,69"
"5650,26,65,84,1,68"
"5651,19,61,66,0,61"
"5652,20,66,91,0,65"
"5653,19,85,92,3,71"
"5654,27,63,98,0,66"
"5655,15,68,55,0,62"
"5656,15,74,71,0,61"
"5657,26,63,79,1,67"
"5658,20,68,96,0,66"
"5659,28,96,63,1,71"
"5660,16,61,54,0,62"
"5661,20,86,60,1,67"
"5662,14,75,75,0,64"
"5663,20,87,84,2,68"
"5664,11,84,85,3,67"
"5665,17,69,54,1,63"
"5666,11,94,88,2,70"
"5667,24,80,83,1,67"
"5668,24,93,70,1,71"
"5669,10,76,79,3,62"
"5670,28,99,88,3,75"
"5671,35,91,63,1,72"
"5672,20,99,97,4,73"
"5673,16,81,57,3,64"
"5674,37,79,95,1,73"
"5675,12,90,87,2,66"
"5676,20,95,83,1,69"
"5677,21,99,54,1,70"
"5678,28,73,96,1,70"
"5679,22,92,65,0,71"
"5680,17,68,87,0,64"
"5681,14,82,94,7,71"
"5682,18,67,62,1,63"
"5683,14,74,96,2,68"
"5684,20,97,81,3,71"
"5685,17,66,83,4,65"
"5686,11,85,96,1,66"
"5687,28,84,76,0,72"
"5688,17,65,72,1,65"
"5689,12,73,82,1,60"
"5690,19,83,78,2,67"
"5691,20,67,53,1,65"
"5692,10,92,59,0,64"
"5693,22,99,51,2,72"
"5694,14,69,55,3,62"
"5695,30,67,86,0,67"
"5696,23,78,50,1,67"
"5697,18,90,65,4,69"
"5698,16,71,72,1,65"
"5699,19,61,97,0,62"
"5700,24,82,66,0,69"
"5701,20,98,89,1,72"
"5702,19,76,70,1,63"
"5703,20,77,55,1,64"
"5704,16,99,55,1,67"
"5705,18,88,72,2,70"
"5706,7,89,53,3,64"
"5707,26,83,79,1,69"
"5708,22,99,75,2,72"
"5709,15,88,85,4,69"
"5710,31,96,59,3,75"
"5711,21,88,80,1,67"
"5712,14,89,59,1,67"
"5713,25,72,86,0,66"
"5714,22,72,65,0,64"
"5715,22,91,81,2,68"
"5716,17,72,94,1,66"
"5717,23,83,74,3,69"
"5718,18,70,60,1,65"
"5719,23,93,94,2,70"
"5720,9,64,68,0,57"
"5721,17,93,87,2,69"
"5722,30,84,66,0,70"
"5723,15,67,65,4,63"
"5724,16,82,82,1,66"
"5725,17,71,58,3,64"
"5726,13,73,93,0,65"
"5727,7,74,69,1,64"
"5728,19,63,51,2,62"
"5729,21,99,65,1,71"
"5730,20,61,89,1,64"
"5731,19,86,93,1,72"
"5732,20,75,78,0,64"
"5733,26,86,65,2,71"
"5734,19,74,76,5,68"
"5735,17,87,92,3,68"
"5736,18,89,66,2,68"
"5737,23,88,69,3,69"
"5738,28,65,77,1,67"
"5739,16,86,94,0,66"
"5740,21,71,79,1,65"
"5741,22,61,60,0,63"
"5742,14,77,54,1,62"
"5743,20,77,55,1,67"
"5744,11,79,98,2,65"
"5745,9,88,91,1,66"
"5746,22,72,88,2,66"
"5747,18,73,75,0,64"
"5748,21,62,84,5,67"
"5749,20,87,56,2,67"
"5750,14,83,81,1,61"
"5751,20,74,91,1,66"
"5752,13,88,53,2,66"
"5753,28,81,65,1,67"
"5754,12,79,56,1,64"
"5755,19,80,63,1,64"
"5756,14,85,89,2,67"
"5757,23,86,67,2,68"
"5758,18,72,84,2,64"
"5759,17,66,89,0,63"
"5760,25,66,91,2,68"
"5761,20,86,94,2,64"
"5762,23,95,80,2,70"
"5763,14,76,64,3,64"
"5764,12,67,58,0,59"
"5765,21,90,75,4,71"
"5766,18,93,55,3,67"
"5767,24,95,96,3,73"
"5768,20,84,72,3,66"
"5769,21,94,94,2,73"
"5770,10,61,85,1,62"
"5771,31,64,93,1,69"
"5772,19,64,94,3,66"
"5773,24,89,53,1,68"
"5774,15,63,86,4,65"
"5775,22,80,61,1,67"
"5776,12,79,99,2,64"
"5777,23,72,89,0,67"
"5778,18,95,50,3,66"
"5779,20,67,96,1,68"
"5780,24,74,65,3,68"
"5781,13,91,71,1,64"
"5782,16,61,81,2,63"
"5783,23,87,96,2,72"
"5784,33,93,96,1,75"
"5785,19,97,78,2,71"
"5786,24,95,66,2,71"
"5787,19,73,64,4,66"
"5788,32,83,68,3,71"
"5789,10,63,59,0,61"
"5790,21,70,83,1,65"
"5791,10,64,76,1,58"
"5792,5,73,89,1,62"
"5793,22,95,55,2,69"
"5794,21,74,70,1,65"
"5795,18,82,62,3,69"
"5796,19,77,77,1,68"
"5797,39,78,73,0,70"
"5798,18,99,72,4,72"
"5799,23,72,66,3,66"
"5800,16,85,86,2,68"
"5801,22,77,74,2,67"
"5802,19,62,60,1,61"
"5803,18,80,77,1,64"
"5804,31,93,80,3,74"
"5805,27,64,51,1,64"
"5806,21,63,60,2,64"
"5807,6,66,62,2,61"
"5808,18,91,62,3,71"
"5809,36,89,62,2,72"
"5810,19,83,64,0,68"
"5811,27,79,63,2,69"
"5812,29,96,94,2,74"
"5813,21,91,66,3,70"
"5814,15,92,67,1,69"
"5815,5,93,63,2,64"
"5816,24,86,98,2,71"
"5817,15,78,77,0,65"
"5818,21,95,81,0,71"
"5819,13,97,87,1,71"
"5820,18,61,67,5,66"
"5821,20,62,98,1,64"
"5822,22,98,58,0,70"
"5823,13,71,73,1,61"
"5824,27,95,57,1,71"
"5825,16,76,90,0,65"
"5826,10,65,55,0,59"
"5827,19,63,78,3,63"
"5828,20,66,55,1,64"
"5829,21,70,73,0,63"
"5830,28,80,64,1,70"
"5831,19,88,95,1,70"
"5832,19,99,53,1,72"
"5833,13,78,82,0,65"
"5834,25,81,85,3,71"
"5835,21,81,94,3,70"
"5836,17,82,94,1,66"
"5837,9,81,99,2,64"
"5838,29,60,63,0,64"
"5839,13,60,64,1,59"
"5840,16,64,70,5,65"
"5841,22,64,77,1,66"
"5842,13,88,68,1,67"
"5843,11,68,87,1,62"
"5844,7,96,50,1,65"
"5845,24,97,51,3,73"
"5846,17,99,86,1,70"
"5847,38,98,94,2,75"
"5848,14,71,89,0,66"
"5849,14,80,56,1,65"
"5850,17,67,97,1,64"
"5851,21,92,76,2,70"
"5852,17,96,87,0,71"
"5853,24,94,60,0,68"
"5854,14,77,77,1,64"
"5855,12,90,67,2,67"
"5856,9,64,99,6,65"
"5857,7,62,74,3,62"
"5858,17,90,88,1,68"
"5859,18,77,80,1,66"
"5860,16,100,55,1,69"
"5861,27,64,77,3,68"
"5862,27,94,77,0,71"
"5863,18,79,86,3,68"
"5864,9,93,66,0,64"
"5865,17,93,93,0,66"
"5866,16,97,81,0,70"
"5867,16,72,52,1,60"
"5868,16,98,85,0,69"
"5869,16,66,95,1,65"
"5870,18,63,84,1,66"
"5871,16,77,69,1,64"
"5872,21,93,80,0,71"
"5873,22,79,59,0,66"
"5874,15,93,80,0,66"
"5875,28,89,75,1,68"
"5876,14,68,51,1,63"
"5877,10,98,66,1,66"
"5878,22,62,60,0,61"
"5879,15,96,70,4,70"
"5880,22,72,62,5,68"
"5881,6,80,92,5,65"
"5882,28,77,85,0,69"
"5883,24,67,87,0,67"
"5884,11,74,68,0,62"
"5885,11,68,50,2,61"
"5886,30,68,61,1,70"
"5887,16,67,88,0,65"
"5888,15,80,80,1,65"
"5889,6,92,77,1,66"
"5890,18,83,64,1,66"
"5891,19,96,54,1,69"
"5892,24,85,89,1,70"
"5893,12,88,52,1,63"
"5894,11,87,53,1,64"
"5895,23,78,65,1,65"
"5896,26,88,79,1,71"
"5897,11,63,100,0,61"
"5898,26,94,55,2,69"
"5899,20,91,74,1,69"
"5900,27,70,80,1,66"
"5901,20,91,91,3,72"
"5902,5,61,84,1,60"
"5903,19,69,90,0,62"
"5904,26,63,76,3,66"
"5905,15,91,72,1,69"
"5906,18,90,81,2,69"
"5907,19,93,95,3,71"
"5908,3,60,78,1,57"
"5909,30,80,80,0,72"
"5910,15,88,67,1,66"
"5911,23,66,80,1,66"
"5912,19,86,81,3,70"
"5913,28,63,88,2,67"
"5914,22,67,79,1,65"
"5915,19,79,60,1,63"
"5916,15,86,79,3,68"
"5917,25,66,65,0,63"
"5918,9,67,54,3,63"
"5919,24,68,91,1,68"
"5920,13,70,53,2,60"
"5921,28,69,82,0,67"
"5922,21,76,99,0,65"
"5923,24,86,54,0,68"
"5924,20,78,61,0,62"
"5925,9,91,88,2,65"
"5926,15,89,55,1,66"
"5927,24,65,92,3,67"
"5928,21,62,50,1,60"
"5929,27,95,94,2,74"
"5930,22,63,53,1,62"
"5931,14,66,96,0,61"
"5932,15,61,93,0,63"
"5933,21,85,77,2,66"
"5934,6,83,89,1,65"
"5935,30,99,54,0,72"
"5936,23,95,57,1,70"
"5937,27,76,68,1,71"
"5938,11,75,77,1,64"
"5939,27,72,93,1,70"
"5940,33,66,77,2,68"
"5941,12,66,83,1,61"
"5942,25,65,84,1,68"
"5943,20,65,94,1,64"
"5944,11,70,89,2,64"
"5945,23,72,99,2,71"
"5946,25,98,51,0,72"
"5947,16,83,60,0,66"
"5948,27,100,97,4,74"
"5949,10,75,90,3,65"
"5950,11,78,63,1,64"
"5951,21,73,99,1,69"
"5952,20,67,93,1,62"
"5953,16,66,53,2,62"
"5954,25,98,91,2,72"
"5955,23,99,89,1,73"
"5956,25,62,61,1,64"
"5957,19,66,83,2,65"
"5958,24,77,99,1,70"
"5959,17,67,84,1,66"
"5960,32,75,91,1,70"
"5961,15,65,55,2,63"
"5962,33,78,86,1,69"
"5963,20,71,60,0,64"
"5964,12,74,54,2,63"
"5965,28,64,78,2,66"
"5966,21,77,88,2,68"
"5967,25,99,77,0,97"
"5968,27,73,97,2,67"
"5969,22,95,85,0,71"
"5970,16,94,56,2,66"
"5971,26,98,97,2,72"
"5972,20,92,58,2,70"
"5973,24,86,88,1,69"
"5974,7,94,57,2,66"
"5975,23,63,100,2,69"
"5976,16,79,67,2,65"
"5977,30,100,75,0,75"
"5978,24,91,73,2,70"
"5979,21,98,55,1,70"
"5980,23,91,75,2,69"
"5981,14,95,57,2,68"
"5982,30,88,90,4,73"
"5983,32,90,98,0,74"
"5984,22,81,90,0,66"
"5985,30,97,72,1,74"
"5986,17,93,50,3,67"
"5987,15,94,52,1,67"
"5988,20,87,75,3,70"
"5989,23,72,84,1,67"
"5990,18,61,91,3,80"
"5991,23,97,80,1,70"
"5992,22,83,99,4,71"
"5993,14,72,75,4,64"
"5994,23,66,80,1,68"
"5995,25,93,62,0,68"
"5996,21,93,67,1,69"
"5997,27,93,84,1,72"
"5998,13,86,80,0,65"
"5999,23,75,68,1,64"
"6000,13,72,56,1,64"
"6001,13,60,67,1,58"
"6002,16,93,52,2,69"
"6003,14,63,79,1,61"
"6004,17,85,66,0,68"
"6005,19,80,69,1,66"
"6006,25,81,79,1,68"
"6007,18,97,79,2,70"
"6008,10,61,79,4,62"
"6009,27,91,75,2,71"
"6010,15,62,74,0,61"
"6011,20,62,91,1,64"
"6012,23,77,73,1,65"
"6013,21,63,77,3,63"
"6014,27,92,99,4,74"
"6015,23,81,59,2,68"
"6016,15,61,86,2,65"
"6017,33,62,74,2,66"
"6018,21,85,92,1,69"
"6019,19,92,70,2,69"
"6020,26,78,65,3,70"
"6021,21,82,60,3,70"
"6022,22,92,94,1,71"
"6023,35,84,86,1,72"
"6024,18,69,54,1,61"
"6025,18,85,86,1,68"
"6026,21,85,52,3,66"
"6027,26,89,59,1,70"
"6028,11,85,80,0,63"
"6029,8,99,73,1,68"
"6030,16,68,92,1,62"
"6031,10,98,80,3,69"
"6032,17,82,98,3,69"
"6033,23,87,93,1,72"
"6034,15,64,67,2,64"
"6035,11,75,92,2,63"
"6036,20,91,93,1,70"
"6037,25,88,98,1,69"
"6038,10,62,51,1,61"
"6039,25,82,94,2,70"
"6040,25,64,53,1,64"
"6041,26,100,76,0,76"
"6042,27,96,71,2,73"
"6043,33,61,96,2,67"
"6044,18,94,70,2,69"
"6045,21,97,80,2,72"
"6046,18,74,85,4,66"
"6047,20,89,51,3,70"
"6048,29,78,80,2,73"
"6049,12,86,76,2,68"
"6050,15,74,80,2,66"
"6051,28,73,54,4,67"
"6052,26,77,53,3,67"
"6053,18,66,59,0,62"
"6054,25,93,93,2,72"
"6055,22,74,68,0,65"
"6056,29,76,72,1,69"
"6057,20,96,70,2,69"
"6058,26,80,86,0,69"
"6059,36,82,63,0,69"
"6060,24,98,53,1,69"
"6061,20,95,69,0,70"
"6062,24,67,86,6,67"
"6063,18,79,96,3,69"
"6064,34,99,53,0,75"
"6065,21,75,91,2,66"
"6066,18,75,53,0,63"
"6067,15,68,67,3,64"
"6068,27,65,51,2,66"
"6069,25,90,96,1,72"
"6070,17,91,85,3,71"
"6071,23,99,68,0,70"
"6072,11,91,69,2,67"
"6073,21,70,82,0,65"
"6074,23,62,54,3,65"
"6075,30,99,57,0,73"
"6076,15,74,92,1,66"
"6077,12,72,60,0,62"
"6078,15,96,86,2,71"
"6079,12,83,61,3,66"
"6080,28,69,54,1,65"
"6081,29,96,95,0,75"
"6082,22,100,95,2,74"
"6083,27,63,80,1,65"
"6084,21,94,73,2,71"
"6085,19,76,78,1,65"
"6086,18,81,70,0,65"
"6087,18,97,88,0,67"
"6088,11,99,88,2,67"
"6089,22,70,91,2,66"
"6090,20,69,76,1,67"
"6091,24,63,90,2,66"
"6092,21,82,58,0,65"
"6093,19,61,52,1,59"
"6094,15,76,82,4,69"
"6095,20,63,55,2,63"
"6096,24,76,78,1,65"
"6097,13,62,86,2,61"
"6098,21,93,70,0,68"
"6099,21,68,52,3,65"
"6100,16,73,94,1,61"
"6101,16,95,52,0,69"
"6102,21,90,95,2,72"
"6103,13,69,53,2,59"
"6104,22,63,87,0,63"
"6105,15,89,96,3,69"
"6106,26,76,95,1,67"
"6107,34,91,95,1,70"
"6108,15,78,94,0,67"
"6109,23,74,76,1,66"
"6110,16,78,78,5,68"
"6111,26,90,81,1,71"
"6112,12,96,95,3,69"
"6113,23,62,92,0,65"
"6114,15,81,89,0,66"
"6115,19,61,84,2,66"
"6116,14,79,81,3,67"
"6117,25,95,96,1,74"
"6118,15,74,60,3,66"
"6119,23,97,60,1,72"
"6120,18,85,99,0,69"
"6121,19,97,78,0,68"
"6122,21,90,74,4,71"
"6123,15,64,93,0,61"
"6124,21,69,92,2,65"
"6125,29,76,59,4,71"
"6126,15,67,59,0,59"
"6127,27,80,90,1,71"
"6128,29,79,89,0,72"
"6129,15,98,61,1,71"
"6130,11,77,92,0,61"
"6131,22,91,74,1,67"
"6132,17,98,73,0,67"
"6133,31,95,99,1,74"
"6134,20,68,76,2,66"
"6135,15,80,57,1,63"
"6136,13,74,64,4,63"
"6137,27,76,67,1,68"
"6138,17,74,98,1,65"
"6139,20,93,63,0,66"
"6140,26,78,72,1,67"
"6141,17,81,87,0,67"
"6142,20,99,64,0,70"
"6143,20,62,85,5,65"
"6144,24,80,60,1,68"
"6145,24,91,62,3,70"
"6146,19,66,99,1,66"
"6147,20,84,68,0,69"
"6148,18,70,86,1,65"
"6149,11,95,92,2,68"
"6150,22,73,67,3,65"
"6151,31,73,68,1,70"
"6152,15,84,89,1,65"
"6153,15,67,80,3,67"
"6154,15,71,68,5,64"
"6155,24,77,87,2,68"
"6156,23,74,93,4,70"
"6157,19,81,62,1,64"
"6158,14,84,51,4,67"
"6159,21,83,64,2,68"
"6160,11,86,84,5,67"
"6161,21,72,96,4,66"
"6162,25,65,93,2,66"
"6163,12,90,61,2,66"
"6164,11,94,94,2,67"
"6165,29,70,91,2,69"
"6166,16,76,87,3,65"
"6167,27,80,84,4,68"
"6168,19,81,90,2,67"
"6169,19,86,93,1,69"
"6170,23,62,91,3,64"
"6171,15,89,56,2,67"
"6172,21,62,86,2,67"
"6173,18,79,92,1,67"
"6174,12,93,59,2,67"
"6175,22,78,61,2,68"
"6176,18,66,89,4,65"
"6177,19,99,67,3,70"
"6178,13,96,70,1,68"
"6179,30,91,69,2,72"
"6180,25,76,61,1,67"
"6181,26,67,97,2,66"
"6182,18,98,90,0,68"
"6183,10,81,63,1,64"
"6184,32,94,55,4,75"
"6185,20,74,69,1,66"
"6186,16,73,71,0,67"
"6187,23,99,50,1,71"
"6188,27,81,94,0,68"
"6189,20,66,93,2,65"
"6190,28,69,93,0,67"
"6191,26,79,90,0,66"
"6192,14,62,87,1,60"
"6193,16,79,82,2,64"
"6194,26,77,98,0,69"
"6195,4,91,86,3,64"
"6196,19,74,82,2,66"
"6197,11,99,89,3,72"
"6198,17,67,62,0,60"
"6199,18,84,98,3,69"
"6200,18,64,51,2,62"
"6201,17,89,82,3,70"
"6202,13,100,54,3,65"
"6203,34,93,93,2,77"
"6204,31,82,98,0,71"
"6205,13,79,70,4,66"
"6206,29,93,93,2,74"
"6207,18,97,67,1,70"
"6208,21,100,58,2,69"
"6209,20,76,64,2,64"
"6210,16,100,65,1,69"
"6211,26,66,82,1,68"
"6212,21,70,90,1,63"
"6213,17,64,60,1,61"
"6214,12,71,54,0,61"
"6215,15,91,61,0,65"
"6216,10,94,65,3,65"
"6217,20,91,64,0,69"
"6218,13,85,61,3,69"
"6219,18,81,73,1,65"
"6220,28,88,93,3,72"
"6221,27,76,55,3,69"
"6222,20,94,93,1,71"
"6223,19,87,75,2,67"
"6224,31,88,83,0,72"
"6225,23,81,91,0,70"
"6226,18,95,65,1,68"
"6227,11,70,98,3,66"
"6228,22,75,54,4,68"
"6229,25,91,76,1,71"
"6230,16,80,63,2,63"
"6231,22,96,70,2,70"
"6232,18,74,72,1,65"
"6233,19,75,96,2,70"
"6234,5,96,72,3,65"
"6235,19,79,85,0,68"
"6236,26,81,98,1,69"
"6237,16,73,75,3,66"
"6238,20,71,70,0,62"
"6239,15,86,99,2,70"
"6240,22,65,91,2,65"
"6241,19,95,97,0,71"
"6242,14,91,70,2,68"
"6243,28,68,85,0,65"
"6244,26,88,62,1,70"
"6245,16,84,93,0,69"
"6246,23,67,97,1,66"
"6247,23,71,63,1,66"
"6248,24,76,55,2,67"
"6249,10,88,60,1,63"
"6250,26,86,82,2,70"
"6251,17,81,64,0,65"
"6252,18,91,82,3,70"
"6253,36,90,68,1,74"
"6254,22,85,96,0,69"
"6255,18,91,73,0,68"
"6256,7,73,75,1,64"
"6257,28,95,67,2,73"
"6258,12,85,54,4,66"
"6259,14,93,75,0,65"
"6260,18,82,89,0,66"
"6261,28,69,98,0,67"
"6262,25,82,54,0,67"
"6263,19,75,90,0,66"
"6264,22,88,63,3,69"
"6265,16,79,91,4,69"
"6266,21,93,67,2,68"
"6267,20,87,56,1,64"
"6268,26,87,81,1,70"
"6269,26,69,95,1,67"
"6270,23,99,59,1,68"
"6271,18,94,51,0,67"
"6272,24,92,94,1,73"
"6273,19,73,85,1,65"
"6274,14,81,90,3,69"
"6275,18,65,53,1,63"
"6276,21,82,95,3,68"
"6277,25,66,71,0,64"
"6278,19,82,95,2,68"
"6279,13,86,53,2,66"
"6280,20,76,94,2,65"
"6281,21,80,84,4,69"
"6282,21,95,78,2,69"
"6283,26,64,53,2,64"
"6284,26,92,84,0,74"
"6285,16,67,80,1,64"
"6286,16,61,86,3,63"
"6287,14,67,86,0,64"
"6288,24,91,72,3,71"
"6289,29,76,60,2,68"
"6290,18,95,96,4,72"
"6291,19,81,96,1,67"
"6292,29,61,61,0,64"
"6293,23,89,82,2,70"
"6294,23,64,60,2,65"
"6295,13,92,93,2,69"
"6296,24,67,55,2,65"
"6297,14,74,100,1,66"
"6298,13,90,81,0,67"
"6299,18,98,51,1,68"
"6300,16,75,94,0,65"
"6301,19,93,84,0,68"
"6302,11,68,85,2,63"
"6303,26,92,64,1,71"
"6304,27,86,67,1,71"
"6305,8,68,96,2,65"
"6306,26,72,82,2,65"
"6307,15,65,51,1,61"
"6308,25,75,66,0,68"
"6309,20,68,80,4,65"
"6310,20,86,57,0,66"
"6311,19,100,55,2,69"
"6312,27,60,53,3,65"
"6313,13,82,82,1,65"
"6314,24,83,66,2,70"
"6315,27,97,69,1,70"
"6316,24,80,53,2,67"
"6317,34,82,87,3,75"
"6318,17,79,88,3,65"
"6319,26,71,91,2,66"
"6320,19,62,83,2,67"
"6321,27,76,89,0,67"
"6322,20,62,79,2,62"
"6323,18,82,75,0,66"
"6324,28,72,63,1,66"
"6325,17,81,53,0,64"
"6326,12,65,65,2,60"
"6327,17,97,84,3,70"
"6328,24,96,96,2,72"
"6329,28,68,63,0,67"
"6330,21,74,83,1,67"
"6331,28,85,74,1,72"
"6332,12,64,81,1,63"
"6333,17,74,50,0,60"
"6334,18,70,56,1,65"
"6335,19,97,61,2,72"
"6336,21,94,95,0,70"
"6337,24,83,52,1,71"
"6338,17,81,78,1,66"
"6339,21,97,96,2,72"
"6340,20,97,83,3,73"
"6341,14,99,74,2,71"
"6342,19,65,69,4,64"
"6343,19,66,81,1,66"
"6344,19,87,74,1,69"
"6345,20,82,85,1,66"
"6346,20,61,81,0,63"
"6347,17,62,78,0,62"
"6348,28,96,98,1,98"
"6349,13,95,92,1,71"
"6350,16,74,80,0,66"
"6351,37,96,77,2,75"
"6352,14,84,86,1,68"
"6353,12,92,90,2,69"
"6354,24,77,65,2,68"
"6355,8,65,83,3,60"
"6356,19,77,57,4,64"
"6357,33,78,72,4,71"
"6358,11,82,97,2,69"
"6359,8,64,66,1,60"
"6360,11,100,58,1,70"
"6361,25,70,57,4,66"
"6362,27,68,70,0,68"
"6363,17,81,61,2,67"
"6364,24,81,71,1,70"
"6365,28,78,86,0,69"
"6366,31,91,94,2,75"
"6367,19,81,56,1,65"
"6368,6,84,88,1,65"
"6369,15,89,55,1,66"
"6370,17,61,69,1,64"
"6371,18,83,100,1,66"
"6372,19,95,53,3,70"
"6373,27,61,51,1,63"
"6374,28,76,67,1,66"
"6375,19,97,98,1,71"
"6376,27,74,51,2,68"
"6377,22,78,61,2,68"
"6378,20,99,80,0,71"
"6379,25,68,62,1,63"
"6380,20,63,53,1,60"
"6381,32,94,53,1,73"
"6382,11,95,78,4,68"
"6383,17,79,78,2,70"
"6384,19,81,85,1,66"
"6385,23,93,57,1,72"
"6386,28,90,75,1,70"
"6387,20,71,80,2,68"
"6388,11,61,61,3,60"
"6389,25,79,77,2,68"
"6390,25,94,85,1,74"
"6391,8,96,100,1,68"
"6392,20,98,80,4,72"
"6393,10,95,93,0,69"
"6394,16,83,92,2,98"
"6395,15,78,97,1,68"
"6396,25,91,86,0,70"
"6397,21,90,61,1,69"
"6398,12,82,65,3,64"
"6399,25,63,89,1,65"
"6400,11,97,76,2,69"
"6401,22,78,63,2,67"
"6402,15,75,83,1,65"
"6403,18,85,95,2,70"
"6404,23,87,68,0,68"
"6405,23,68,80,1,65"
"6406,28,93,79,0,74"
"6407,20,72,56,4,65"
"6408,22,67,55,1,65"
"6409,17,76,94,3,68"
"6410,21,89,97,1,68"
"6411,23,99,95,5,74"
"6412,19,92,70,2,71"
"6413,9,98,64,1,67"
"6414,22,66,97,0,64"
"6415,22,63,94,0,61"
"6416,16,82,91,0,66"
"6417,12,72,67,0,61"
"6418,29,93,82,5,73"
"6419,23,87,88,2,70"
"6420,19,99,79,2,70"
"6421,13,70,80,1,63"
"6422,15,79,88,3,69"
"6423,28,80,88,2,72"
"6424,21,70,62,2,66"
"6425,17,84,70,1,68"
"6426,23,78,89,1,67"
"6427,15,78,63,2,65"
"6428,29,75,96,2,68"
"6429,28,61,92,1,68"
"6430,17,81,95,2,69"
"6431,16,73,65,1,66"
"6432,4,60,55,2,58"
"6433,11,72,55,0,60"
"6434,12,71,78,3,67"
"6435,21,76,65,2,65"
"6436,18,65,63,1,62"
"6437,12,80,61,0,65"
"6438,18,88,78,0,69"
"6439,23,85,77,0,70"
"6440,23,92,71,2,70"
"6441,9,78,57,1,63"
"6442,19,81,96,0,69"
"6443,12,92,71,0,64"
"6444,25,77,56,1,69"
"6445,25,88,52,1,70"
"6446,15,77,58,1,64"
"6447,15,77,65,2,65"
"6448,17,90,82,0,70"
"6449,6,67,99,0,60"
"6450,22,74,64,3,68"
"6451,18,69,89,2,61"
"6452,26,74,96,2,68"
"6453,13,69,70,1,61"
"6454,16,83,63,2,64"
"6455,11,92,75,2,66"
"6456,14,91,95,2,70"
"6457,13,75,51,3,65"
"6458,26,100,74,1,74"
"6459,16,84,88,1,66"
"6460,21,76,80,3,65"
"6461,18,93,75,1,69"
"6462,12,89,78,4,69"
"6463,19,90,81,2,69"
"6464,24,68,84,1,66"
"6465,13,79,68,2,63"
"6466,25,94,76,1,69"
"6467,15,80,64,1,65"
"6468,17,87,99,1,67"
"6469,23,84,59,1,66"
"6470,16,94,58,2,67"
"6471,20,71,63,1,65"
"6472,18,83,96,0,69"
"6473,21,65,83,3,65"
"6474,6,88,73,3,67"
"6475,9,89,96,0,66"
"6476,24,62,95,1,64"
"6477,26,87,70,1,70"
"6478,15,77,78,0,65"
"6479,19,65,95,2,65"
"6480,22,77,66,2,64"
"6481,24,68,70,1,64"
"6482,8,77,90,1,61"
"6483,15,75,85,1,65"
"6484,18,90,52,5,68"
"6485,24,91,56,1,70"
"6486,35,84,92,6,74"
"6487,19,61,51,1,60"
"6488,12,97,96,2,71"
"6489,22,87,64,2,70"
"6490,28,61,80,2,67"
"6491,21,93,78,0,68"
"6492,15,68,70,3,64"
"6493,26,83,52,0,67"
"6494,24,79,60,0,65"
"6495,14,77,81,3,66"
"6496,22,96,72,1,72"
"6497,26,77,71,3,69"
"6498,27,63,55,1,65"
"6499,20,98,67,0,71"
"6500,18,97,76,0,72"
"6501,27,87,54,0,70"
"6502,13,79,53,1,63"
"6503,23,64,75,2,66"
"6504,12,92,78,3,67"
"6505,26,63,63,1,67"
"6506,18,63,66,2,62"
"6507,28,81,90,3,72"
"6508,23,66,93,1,69"
"6509,13,60,66,1,61"
"6510,29,77,68,1,67"
"6511,29,65,92,0,66"
"6512,25,66,99,2,68"
"6513,15,63,66,1,62"
"6514,18,68,89,0,63"
"6515,21,89,74,3,70"
"6516,16,92,63,2,68"
"6517,30,78,84,1,71"
"6518,21,80,73,0,65"
"6519,4,61,63,4,59"
"6520,22,63,55,2,64"
"6521,18,70,93,0,67"
"6522,20,82,94,3,68"
"6523,18,90,54,1,95"
"6524,25,84,83,1,70"
"6525,27,76,58,1,68"
"6526,22,65,82,2,65"
"6527,18,91,95,2,70"
"6528,20,75,63,4,67"
"6529,20,89,67,2,69"
"6530,15,81,90,1,68"
"6531,23,90,87,1,72"
"6532,23,96,70,1,71"
"6533,29,97,92,2,75"
"6534,28,81,96,0,70"
"6535,16,80,73,2,66"
"6536,25,71,52,3,67"
"6537,14,97,75,1,70"
"6538,24,78,87,2,71"
"6539,17,65,61,5,64"
"6540,14,77,55,2,65"
"6541,22,65,64,1,64"
"6542,4,80,51,4,62"
"6543,9,82,86,2,64"
"6544,19,74,57,1,66"
"6545,20,63,86,0,64"
"6546,18,98,62,3,71"
"6547,11,91,100,4,68"
"6548,15,94,77,3,70"
"6549,22,75,52,0,66"
"6550,23,90,89,2,71"
"6551,20,79,71,1,68"
"6552,27,68,80,3,66"
"6553,22,65,98,4,66"
"6554,16,74,76,5,65"
"6555,18,66,90,0,64"
"6556,12,100,65,1,67"
"6557,19,62,86,1,65"
"6558,27,78,55,3,69"
"6559,24,78,95,1,69"
"6560,28,72,60,4,69"
"6561,18,83,65,3,68"
"6562,28,66,98,0,67"
"6563,19,91,58,2,68"
"6564,29,73,63,1,65"
"6565,20,84,79,3,69"
"6566,24,89,99,1,73"
"6567,29,96,85,3,76"
"6568,19,93,56,0,69"
"6569,21,84,87,2,69"
"6570,28,76,71,3,68"
"6571,19,80,100,1,70"
"6572,12,91,81,0,64"
"6573,33,95,77,2,73"
