"Id,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Gender,Exam_Score"
"2715,0.3380005269875655,0.7814032720612014,2,2,1,-0.01979557715729433,-1.4633639979349158,2,1,-0.40124168605466753,0,2,1,2,0.03141133078780467,0,1,0,0.4426608485603882"
"2716,-2.1661141644307413,-1.3837360532878724,0,0,0,-0.7009902556898064,0.41180599500835624,2,1,0.41145108517868284,1,1,0,2,0.03141133078780467,0,2,0,-1.2693831040294639"
"2717,0.6718824858433398,1.0412199911030902,2,2,1,-1.3821849342223185,-1.3939132574555355,2,0,-0.40124168605466753,2,2,1,1,1.0011994733813825,0,0,1,0.4426608485603882"
"2718,0.8388234652712269,0.08855868794949777,0,1,1,1.3425937799077299,0.41180599500835624,1,1,0.41145108517868284,1,2,1,1,0.03141133078780467,0,1,1,0.19808314104755217"
"2719,-0.6636453495797573,-0.6908914691761688,0,2,1,1.3425937799077299,0.06455229261145401,0,1,3.6622221701120847,1,1,1,0,0.03141133078780467,0,1,1,-0.046494566465283826"
"2720,0.17105954755967837,0.5215865530193126,2,2,1,1.3425937799077299,0.7590596974052585,0,1,0.41145108517868284,2,2,1,1,0.03141133078780467,0,2,1,0.9318162635860602"
"2721,2.0074103212664367,0.5215865530193126,2,2,1,-1.3821849342223185,-0.4910536312235896,1,1,-0.40124168605466753,2,2,1,0,1.0011994733813825,0,1,1,0.6872385560732241"
"2722,-0.49670437015187013,-1.0373137612320207,0,2,0,1.3425937799077299,-1.2550117764967745,2,1,0.41145108517868284,2,1,1,1,0.03141133078780467,0,1,1,-1.024805396516628"
"2723,-0.9975273084355315,-1.6435527723297614,1,0,0,2.023788458440242,-0.9077580740998723,2,1,-1.213934457288018,0,2,1,0,1.0011994733813825,0,0,0,-1.758538519055136"
"2724,1.5065873829827754,-0.25786360410635406,2,2,0,1.3425937799077299,0.6201582164464976,2,1,-1.213934457288018,1,0,1,1,0.03141133078780467,0,0,0,0.4426608485603882"
"2725,2.0074103212664367,0.26176983397742365,2,2,1,1.3425937799077299,-0.07434918834730689,2,1,1.2241438564120333,1,2,1,1,0.03141133078780467,0,0,1,0.9318162635860602"
"2726,0.0041185681317912485,1.3010367101449791,1,1,1,0.6613991013752177,0.13400303309083447,2,1,-0.40124168605466753,0,0,1,2,-0.938376811805773,0,1,1,0.4426608485603882"
"2727,1.005764444699114,1.474247856172905,0,1,1,-0.7009902556898064,-0.6299551121823505,2,1,0.41145108517868284,2,2,1,2,-1.9081649543993509,0,0,0,1.4209716786117321"
"2728,1.3396464035548883,0.08855868794949777,2,0,1,0.6613991013752177,1.175764140281541,2,1,-0.40124168605466753,0,2,1,2,0.03141133078780467,0,0,0,1.4209716786117321"
"2729,-0.6636453495797573,0.8680088450751643,2,2,0,-1.3821849342223185,1.7313700641165848,2,1,-0.40124168605466753,1,2,1,2,0.03141133078780467,0,1,0,0.19808314104755217"
"2730,-0.49670437015187013,-0.1712580310923911,0,2,1,-0.7009902556898064,-0.6299551121823505,2,1,0.41145108517868284,1,2,1,2,1.0011994733813825,0,0,1,-0.046494566465283826"
"2731,1.1727054241270012,0.8680088450751643,2,0,0,-0.01979557715729433,0.7590596974052585,0,1,0.41145108517868284,2,2,1,2,0.03141133078780467,0,0,1,1.6655493861245683"
"2732,1.6735283624106625,-1.0373137612320207,2,0,0,-0.01979557715729433,-1.1161102955380136,2,1,1.2241438564120333,1,2,1,2,0.03141133078780467,0,0,1,0.19808314104755217"
"2733,0.5049415064154527,-0.4310747501342799,0,2,0,0.6613991013752177,0.828510437884639,1,1,-0.40124168605466753,2,0,1,2,-0.938376811805773,0,0,0,0.4426608485603882"
"2734,-0.8305863290076444,0.43498098000534957,0,2,0,-2.0633796127548307,-0.21325066930606779,2,1,2.0368366276453838,1,0,0,1,1.0011994733813825,0,0,1,0.4426608485603882"
"2735,2.0074103212664367,-1.6435527723297614,0,0,1,-0.01979557715729433,0.3423552545289758,2,1,-1.213934457288018,1,2,1,2,1.0011994733813825,1,0,0,0.19808314104755217"
"2736,-0.49670437015187013,0.7814032720612014,1,0,0,0.6613991013752177,-0.9077580740998723,2,1,-0.40124168605466753,1,0,1,2,-1.9081649543993509,0,1,1,-0.29107227397811986"
"2737,-0.329763390723983,1.1278255641170531,1,1,1,0.6613991013752177,1.2452148807609216,2,1,1.2241438564120333,1,0,1,0,0.03141133078780467,0,2,1,0.4426608485603882"
"2738,0.3380005269875655,-0.344469177120317,2,2,1,0.6613991013752177,-1.1161102955380136,2,1,-0.40124168605466753,1,2,1,2,-0.938376811805773,0,0,0,-0.29107227397811986"
"2739,1.5065873829827754,-0.1712580310923911,1,2,1,-0.01979557715729433,1.453567102199063,0,1,2.849529398878734,1,2,1,2,1.0011994733813825,0,0,1,1.1763939710988962"
"2740,0.8388234652712269,1.2144311371310161,2,1,1,-0.7009902556898064,-1.5328147384142963,1,1,-0.40124168605466753,2,2,1,0,0.03141133078780467,0,3,0,0.4426608485603882"
"2741,0.3380005269875655,0.9546144180891273,2,2,1,0.6613991013752177,-0.7688565931411113,2,1,-0.40124168605466753,1,0,1,2,0.03141133078780467,1,1,1,0.19808314104755217"
"2742,0.5049415064154527,-0.6908914691761688,2,2,1,-0.01979557715729433,0.2034537735702149,2,1,-0.40124168605466753,1,2,0,1,0.03141133078780467,0,1,1,-0.29107227397811986"
"2743,0.0041185681317912485,-0.6042858961622058,2,1,1,0.6613991013752177,1.2452148807609216,0,1,-0.40124168605466753,1,0,1,0,1.0011994733813825,0,1,1,-0.5356499814909559"
"2744,0.5049415064154527,0.6081921260332754,2,2,0,0.6613991013752177,0.27290451404959537,0,1,0.41145108517868284,1,0,1,1,-0.938376811805773,0,2,1,0.9318162635860602"
"2745,-2.4999961232865155,0.26176983397742365,2,2,1,-0.01979557715729433,-0.9772088145792527,2,1,0.41145108517868284,1,2,1,0,1.0011994733813825,0,1,1,-1.5139608115422998"
"2746,-0.329763390723983,-1.2105249072599464,1,2,1,-0.7009902556898064,1.2452148807609216,2,1,-0.40124168605466753,1,2,1,1,0.03141133078780467,1,0,0,-1.024805396516628"
"2747,0.17105954755967837,-0.6908914691761688,2,0,1,1.3425937799077299,0.3423552545289758,1,1,-0.40124168605466753,2,2,1,1,0.03141133078780467,0,1,0,-0.29107227397811986"
"2748,-1.1644682878634187,1.3876422831589421,2,0,0,0.6613991013752177,-0.9077580740998723,2,1,-1.213934457288018,0,2,0,1,-0.938376811805773,0,2,1,0.4426608485603882"
"2749,0.3380005269875655,0.6947976990472384,0,0,1,2.023788458440242,0.2034537735702149,2,1,-1.213934457288018,2,0,0,2,-0.938376811805773,0,1,1,0.9318162635860602"
"2750,-0.16282241129609587,1.6474590022008309,0,2,1,0.6613991013752177,0.6201582164464976,0,1,-1.213934457288018,0,2,1,2,1.0011994733813825,0,1,0,1.4209716786117321"
"2751,1.8404693418385496,0.9546144180891273,0,2,1,0.6613991013752177,0.6201582164464976,1,1,0.41145108517868284,1,2,1,0,-0.938376811805773,0,1,1,1.1763939710988962"
"2752,1.5065873829827754,1.5608534291868679,2,0,0,-1.3821849342223185,0.7590596974052585,1,1,0.41145108517868284,2,2,0,0,1.0011994733813825,0,1,1,1.4209716786117321"
"2753,-0.49670437015187013,-0.9507081882180577,1,0,1,-0.01979557715729433,1.3841163617196826,2,1,-0.40124168605466753,1,0,0,2,-0.938376811805773,0,1,1,-0.5356499814909559"
"2754,-0.16282241129609587,0.9546144180891273,1,0,1,-0.01979557715729433,1.1063133998021608,2,1,-0.40124168605466753,0,0,1,1,0.03141133078780467,0,1,0,0.9318162635860602"
"2755,0.0041185681317912485,-1.6435527723297614,0,2,1,0.6613991013752177,0.3423552545289758,2,1,-0.40124168605466753,1,0,1,2,0.03141133078780467,0,1,1,-0.5356499814909559"
"2756,-0.49670437015187013,0.6081921260332754,2,2,0,0.6613991013752177,-1.6022654788936768,1,1,-0.40124168605466753,2,2,1,2,1.9709876159749602,0,0,1,-0.046494566465283826"
"2757,0.17105954755967837,-0.08465245807842814,2,0,1,0.6613991013752177,0.828510437884639,2,1,-0.40124168605466753,1,0,1,1,-0.938376811805773,0,2,1,0.4426608485603882"
"2758,-0.8305863290076444,-0.5176803231482429,1,0,0,2.023788458440242,1.6619193236372043,1,0,-1.213934457288018,1,2,0,1,0.03141133078780467,0,0,1,-1.024805396516628"
"2759,-1.1644682878634187,1.2144311371310161,1,0,1,-0.7009902556898064,-0.6994058526617309,0,1,0.41145108517868284,2,2,1,1,-0.938376811805773,0,2,1,0.19808314104755217"
"2760,0.6718824858433398,1.2144311371310161,0,1,1,0.6613991013752177,0.3423552545289758,0,0,-0.40124168605466753,1,2,1,1,1.0011994733813825,0,1,0,0.6872385560732241"
"2761,0.6718824858433398,-1.6435527723297614,2,2,1,0.6613991013752177,0.8979611783640193,1,1,-0.40124168605466753,1,2,0,2,1.0011994733813825,0,1,0,-0.7802276890037918"
"2762,-0.8305863290076444,0.34837540699138664,2,2,0,2.023788458440242,0.48125673548773673,2,1,-0.40124168605466753,0,1,0,0,-0.938376811805773,1,1,1,-0.7802276890037918"
"2763,0.8388234652712269,-0.4310747501342799,1,0,1,0.6613991013752177,1.453567102199063,0,1,-0.40124168605466753,1,2,0,1,-2.8779530969929286,0,0,1,0.19808314104755217"
"2764,-0.6636453495797573,-0.25786360410635406,2,0,1,0.6613991013752177,-0.07434918834730689,2,1,-1.213934457288018,0,1,0,1,-0.938376811805773,0,0,0,-0.5356499814909559"
"2765,0.3380005269875655,1.1278255641170531,0,2,0,0.6613991013752177,0.13400303309083447,2,1,-1.213934457288018,0,2,1,1,-1.9081649543993509,0,1,0,0.6872385560732241"
"2766,0.8388234652712269,-0.6908914691761688,2,2,1,0.6613991013752177,-1.6022654788936768,1,1,-1.213934457288018,2,2,0,2,-0.938376811805773,0,2,1,-0.29107227397811986"
"2767,0.0041185681317912485,1.5608534291868679,0,1,1,1.3425937799077299,1.3841163617196826,1,1,-0.40124168605466753,1,2,1,2,-0.938376811805773,0,1,0,0.6872385560732241"
"2768,0.5049415064154527,-1.1239193342459837,2,2,1,-0.7009902556898064,-0.8383073336204918,0,1,1.2241438564120333,1,0,0,1,0.03141133078780467,0,1,1,-0.29107227397811986"
"2769,-0.49670437015187013,0.6081921260332754,2,2,0,-0.7009902556898064,1.6619193236372043,2,1,0.41145108517868284,1,2,0,1,-0.938376811805773,0,2,1,0.4426608485603882"
"2770,-0.16282241129609587,0.6081921260332754,0,0,0,2.023788458440242,-1.046659555058633,0,1,0.41145108517868284,2,1,0,2,0.03141133078780467,0,1,1,0.4426608485603882"
"2771,-0.16282241129609587,-0.8641026152040947,0,0,0,-2.0633796127548307,-0.8383073336204918,2,1,-0.40124168605466753,1,2,0,1,0.03141133078780467,0,0,0,-0.7802276890037918"
"2772,-0.6636453495797573,-0.6042858961622058,2,2,1,-0.01979557715729433,-0.07434918834730689,1,1,-0.40124168605466753,1,0,1,2,0.03141133078780467,0,1,1,-0.7802276890037918"
"2773,-0.16282241129609587,1.1278255641170531,1,2,1,-0.01979557715729433,0.5507074759671171,2,1,-0.40124168605466753,2,2,1,2,0.03141133078780467,0,1,0,0.4426608485603882"
"2774,-1.498350246719193,0.8680088450751643,2,2,1,-0.01979557715729433,-0.21325066930606779,0,1,1.2241438564120333,2,2,1,0,0.03141133078780467,0,1,0,-0.046494566465283826"
"2775,-0.49670437015187013,-0.6042858961622058,1,2,1,1.3425937799077299,-0.4910536312235896,1,1,0.41145108517868284,2,2,1,2,0.03141133078780467,1,0,0,-1.024805396516628"
"2776,-0.329763390723983,0.08855868794949777,1,0,1,0.6613991013752177,0.13400303309083447,1,1,-0.40124168605466753,2,0,1,2,0.03141133078780467,0,0,1,-0.046494566465283826"
"2777,-0.329763390723983,-1.5569471993157984,2,0,0,-0.7009902556898064,1.5924685831578238,1,1,1.2241438564120333,2,2,0,1,-1.9081649543993509,0,0,1,-0.5356499814909559"
"2778,-0.16282241129609587,-1.0373137612320207,2,2,1,-0.7009902556898064,1.5924685831578238,1,1,0.41145108517868284,1,2,1,2,-1.9081649543993509,0,1,0,-0.7802276890037918"
"2779,0.0041185681317912485,-0.08465245807842814,0,2,0,-0.01979557715729433,-0.6299551121823505,1,1,1.2241438564120333,0,2,1,0,0.03141133078780467,0,0,0,0.19808314104755217"
"2780,0.5049415064154527,-1.4703416263018354,1,2,1,1.3425937799077299,0.6201582164464976,0,1,-1.213934457288018,0,2,1,1,0.03141133078780467,0,1,0,-0.7802276890037918"
"2781,0.8388234652712269,1.2144311371310161,0,2,0,-0.01979557715729433,0.7590596974052585,1,0,0.41145108517868284,1,2,0,0,1.0011994733813825,0,0,1,0.6872385560732241"
"2782,-0.6636453495797573,0.7814032720612014,0,2,1,-0.01979557715729433,0.5507074759671171,0,1,-1.213934457288018,1,0,1,2,1.0011994733813825,0,2,1,0.6872385560732241"
"2783,-1.1644682878634187,1.5608534291868679,0,1,1,-0.7009902556898064,-1.324462516976155,2,1,-0.40124168605466753,0,1,1,0,0.03141133078780467,0,0,0,-0.046494566465283826"
"2784,-0.9975273084355315,0.6947976990472384,0,0,1,0.6613991013752177,0.13400303309083447,2,1,0.41145108517868284,2,2,1,2,0.03141133078780467,0,0,1,0.4426608485603882"
"2785,-0.49670437015187013,1.5608534291868679,0,2,0,-0.01979557715729433,0.8979611783640193,2,1,0.41145108517868284,1,0,0,0,1.0011994733813825,0,1,1,0.6872385560732241"
"2786,-0.329763390723983,0.17516426096346072,0,0,0,-0.7009902556898064,-1.046659555058633,2,1,2.849529398878734,2,0,1,0,0.03141133078780467,0,0,1,0.4426608485603882"
"2787,-0.8305863290076444,0.34837540699138664,2,1,1,1.3425937799077299,-0.5605043717029701,2,1,-0.40124168605466753,2,0,0,0,0.03141133078780467,0,0,1,-0.5356499814909559"
"2788,-1.3314092672913058,1.6474590022008309,2,0,1,2.023788458440242,-1.046659555058633,2,1,-1.213934457288018,1,1,1,0,-1.9081649543993509,0,1,1,-0.29107227397811986"
"2789,-0.49670437015187013,0.5215865530193126,0,0,1,-0.01979557715729433,1.314665621240302,2,1,0.41145108517868284,2,2,1,1,0.03141133078780467,0,1,1,0.6872385560732241"
"2790,0.17105954755967837,-1.6435527723297614,2,1,1,-0.01979557715729433,1.2452148807609216,1,1,-0.40124168605466753,1,0,0,0,1.9709876159749602,0,1,1,-1.024805396516628"
"2791,0.6718824858433398,0.7814032720612014,1,2,0,-1.3821849342223185,-1.185561036017394,2,1,1.2241438564120333,0,3,1,2,0.03141133078780467,0,1,0,0.4426608485603882"
"2792,-0.49670437015187013,1.3876422831589421,0,0,1,0.6613991013752177,0.8979611783640193,2,1,2.0368366276453838,1,1,0,2,1.0011994733813825,0,2,1,1.6655493861245683"
"2793,-0.329763390723983,1.0412199911030902,2,2,1,0.6613991013752177,-0.4910536312235896,1,1,0.41145108517868284,0,0,0,2,0.03141133078780467,0,1,1,0.6872385560732241"
"2794,-0.9975273084355315,0.26176983397742365,0,2,0,-0.01979557715729433,0.6201582164464976,2,1,-0.40124168605466753,1,2,1,1,0.03141133078780467,0,1,0,-0.29107227397811986"
"2795,0.0041185681317912485,0.6081921260332754,1,0,1,-0.7009902556898064,-0.0048984478679264375,2,1,-1.213934457288018,1,2,1,2,0.03141133078780467,1,2,1,0.19808314104755217"
"2796,-0.8305863290076444,1.7340645752147938,2,1,0,2.023788458440242,-0.07434918834730689,2,1,0.41145108517868284,2,2,1,0,1.9709876159749602,0,1,1,-0.046494566465283826"
"2797,0.5049415064154527,-1.3837360532878724,2,2,1,0.6613991013752177,1.314665621240302,1,1,0.41145108517868284,2,2,0,2,1.9709876159749602,0,1,0,-0.29107227397811986"
"2798,-1.8322322055749671,0.6081921260332754,0,2,0,-0.7009902556898064,0.48125673548773673,2,1,-1.213934457288018,1,2,1,0,0.03141133078780467,0,0,0,-0.5356499814909559"
"2799,-0.329763390723983,-0.7774970421901317,1,2,1,0.6613991013752177,-0.9077580740998723,2,1,1.2241438564120333,0,0,1,2,-0.938376811805773,0,0,1,-0.29107227397811986"
"2800,0.3380005269875655,0.5215865530193126,0,2,1,-0.01979557715729433,-1.324462516976155,2,1,-0.40124168605466753,0,2,0,2,1.0011994733813825,0,1,1,0.4426608485603882"
"2801,0.17105954755967837,0.34837540699138664,1,2,0,-0.01979557715729433,1.5230178426784435,2,1,0.41145108517868284,1,1,1,1,1.0011994733813825,0,1,0,-0.046494566465283826"
"2802,2.675174238977985,-1.2105249072599464,1,0,1,0.6613991013752177,-1.185561036017394,0,1,-0.40124168605466753,2,2,1,2,0.03141133078780467,0,0,1,0.4426608485603882"
"2803,0.3380005269875655,-1.0373137612320207,2,2,0,-2.0633796127548307,0.828510437884639,0,1,0.41145108517868284,2,2,1,1,0.03141133078780467,0,2,0,-0.29107227397811986"
"2804,-0.9975273084355315,0.43498098000534957,2,2,0,-2.0633796127548307,-0.0048984478679264375,0,1,0.41145108517868284,0,2,1,0,-1.9081649543993509,1,1,0,-0.7802276890037918"
"2805,-0.16282241129609587,-1.2971304802739094,2,2,0,1.3425937799077299,-1.2550117764967745,1,1,-0.40124168605466753,2,2,1,2,-0.938376811805773,1,1,0,-1.5139608115422998"
"2806,-1.8322322055749671,-0.7774970421901317,1,0,1,-0.01979557715729433,0.9674119188433998,2,1,-1.213934457288018,1,2,1,0,-0.938376811805773,0,1,1,-1.5139608115422998"
"2807,0.0041185681317912485,1.1278255641170531,2,2,1,-0.7009902556898064,1.3841163617196826,1,1,-0.40124168605466753,2,0,1,0,1.0011994733813825,0,0,1,0.6872385560732241"
"2808,-0.8305863290076444,-0.6042858961622058,2,0,0,-1.3821849342223185,-1.324462516976155,2,1,-0.40124168605466753,2,2,1,2,-0.938376811805773,0,2,0,-0.5356499814909559"
"2809,0.8388234652712269,0.0019531149355348125,0,1,0,-0.01979557715729433,-1.5328147384142963,2,1,-0.40124168605466753,2,2,0,1,0.03141133078780467,0,0,1,-0.046494566465283826"
"2810,-0.49670437015187013,1.5608534291868679,1,2,0,-0.01979557715729433,1.175764140281541,2,1,-1.213934457288018,0,2,0,2,-2.8779530969929286,0,0,1,0.4426608485603882"
"2811,-0.16282241129609587,-0.9507081882180577,2,1,1,1.3425937799077299,-0.0048984478679264375,2,1,0.41145108517868284,2,1,1,0,1.9709876159749602,0,1,0,-1.024805396516628"
"2812,-0.6636453495797573,-0.344469177120317,2,2,0,0.6613991013752177,0.6201582164464976,0,1,-0.40124168605466753,0,0,1,1,1.0011994733813825,0,1,1,-0.29107227397811986"
"2813,1.6735283624106625,0.34837540699138664,0,2,1,-0.01979557715729433,-0.21325066930606779,2,1,1.2241438564120333,2,2,1,2,-0.938376811805773,0,1,1,1.4209716786117321"
"2814,-0.329763390723983,0.8680088450751643,0,0,0,0.6613991013752177,-0.2827014097854482,0,0,-1.213934457288018,1,2,1,1,0.03141133078780467,0,1,0,0.19808314104755217"
"2815,1.8404693418385496,1.3876422831589421,0,0,1,1.3425937799077299,-0.6994058526617309,0,1,-1.213934457288018,1,2,0,2,-0.938376811805773,0,1,1,1.6655493861245683"
"2816,0.8388234652712269,1.474247856172905,1,2,1,0.6613991013752177,0.2034537735702149,2,1,-1.213934457288018,2,2,1,1,0.03141133078780467,0,1,1,0.6872385560732241"
"2817,0.5049415064154527,0.9546144180891273,0,1,1,0.6613991013752177,-1.185561036017394,2,1,-1.213934457288018,2,2,1,2,-0.938376811805773,0,1,1,0.19808314104755217"
"2818,0.3380005269875655,-0.9507081882180577,0,0,0,-0.01979557715729433,0.7590596974052585,1,1,-0.40124168605466753,0,2,1,2,1.0011994733813825,1,1,0,-0.046494566465283826"
"2819,0.3380005269875655,-1.6435527723297614,0,2,0,-0.7009902556898064,0.13400303309083447,1,1,-0.40124168605466753,2,2,1,2,1.0011994733813825,0,2,1,-0.5356499814909559"
"2820,-1.9991731850028542,-0.4310747501342799,2,2,0,-1.3821849342223185,1.175764140281541,2,1,2.849529398878734,0,0,1,2,1.0011994733813825,0,1,1,-0.29107227397811986"
"2821,-0.329763390723983,-1.2105249072599464,0,2,1,-1.3821849342223185,1.453567102199063,2,1,-1.213934457288018,1,2,1,1,1.9709876159749602,0,1,0,-0.7802276890037918"
"2822,0.8388234652712269,0.6947976990472384,2,2,1,0.6613991013752177,1.3841163617196826,1,1,-0.40124168605466753,0,0,1,1,1.0011994733813825,0,1,0,1.1763939710988962"
"2823,0.0041185681317912485,0.5215865530193126,2,2,1,0.6613991013752177,0.3423552545289758,0,1,0.41145108517868284,2,2,1,1,-0.938376811805773,0,0,1,0.6872385560732241"
"2824,-1.3314092672913058,-1.5569471993157984,2,2,1,1.3425937799077299,-0.6299551121823505,2,1,-0.40124168605466753,1,2,0,1,-0.938376811805773,0,0,0,-1.758538519055136"
"2825,0.0041185681317912485,1.1278255641170531,2,2,1,0.6613991013752177,-0.4910536312235896,2,1,-0.40124168605466753,1,1,1,1,0.03141133078780467,0,1,1,0.19808314104755217"
"2826,1.6735283624106625,-0.8641026152040947,2,0,1,1.3425937799077299,0.5507074759671171,2,1,-0.40124168605466753,0,2,0,1,-0.938376811805773,0,2,0,0.9318162635860602"
"2827,1.1727054241270012,-0.25786360410635406,2,2,1,-0.01979557715729433,0.7590596974052585,1,1,-0.40124168605466753,0,2,1,1,0.03141133078780467,0,1,1,0.19808314104755217"
"2828,0.0041185681317912485,0.6081921260332754,0,2,1,0.6613991013752177,-1.185561036017394,1,1,0.41145108517868284,1,2,1,0,-0.938376811805773,1,2,1,-0.046494566465283826"
"2829,1.005764444699114,-0.25786360410635406,2,2,1,-1.3821849342223185,1.7313700641165848,1,1,-0.40124168605466753,1,0,0,2,1.9709876159749602,0,1,0,0.6872385560732241"
"2830,-0.329763390723983,-0.1712580310923911,2,0,0,-0.01979557715729433,-1.3939132574555355,0,1,-1.213934457288018,0,2,1,0,0.03141133078780467,0,1,1,-0.5356499814909559"
"2831,-1.66529122614708,-1.4703416263018354,2,2,0,-2.0633796127548307,0.3423552545289758,2,1,-1.213934457288018,1,2,1,2,0.03141133078780467,0,0,1,-1.758538519055136"
"2832,-0.9975273084355315,-0.344469177120317,0,1,0,-0.01979557715729433,0.13400303309083447,1,0,0.41145108517868284,0,2,1,2,1.0011994733813825,0,0,1,-0.5356499814909559"
"2833,1.5065873829827754,0.9546144180891273,2,2,0,1.3425937799077299,0.3423552545289758,1,1,-1.213934457288018,1,0,1,0,1.0011994733813825,0,1,0,0.6872385560732241"
"2834,-0.329763390723983,1.474247856172905,1,1,1,-0.01979557715729433,0.13400303309083447,2,1,2.0368366276453838,1,1,0,1,1.0011994733813825,0,2,1,0.4426608485603882"
"2835,-0.16282241129609587,-0.25786360410635406,0,1,0,0.6613991013752177,-1.5328147384142963,2,1,-0.40124168605466753,1,2,0,2,0.03141133078780467,0,1,1,-0.7802276890037918"
