"Id,Hours_Studied,Attendance,Previous_Scores,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Exam_Score"
"4449,23,68,81,5,1,2,64"
"4450,29,71,86,6,1,2,69"
"4451,17,94,98,7,1,2,68"
"4452,17,83,69,8,4,3,67"
"4453,27,78,76,5,1,4,71"
"4454,22,66,95,10,1,3,64"
"4455,28,78,84,4,2,3,69"
"4456,22,71,94,7,1,4,68"
"4457,13,98,81,7,1,3,69"
"4458,12,95,87,4,0,3,67"
"4459,11,63,51,9,0,3,58"
"4460,24,81,67,6,0,2,66"
"4461,27,69,89,7,2,1,69"
"4462,31,76,70,7,3,3,70"
"4463,25,95,68,5,1,3,70"
"4464,27,81,98,5,0,3,70"
"4465,17,73,78,9,0,3,66"
"4466,13,68,60,7,1,3,61"
"4467,25,92,74,4,3,2,71"
"4468,23,85,76,7,2,3,69"
"4469,21,79,99,7,2,2,69"
"4470,22,69,86,7,0,1,65"
"4471,22,73,76,4,3,4,69"
"4472,28,98,72,7,1,2,74"
"4473,28,81,96,6,2,5,71"
"4474,23,76,82,7,0,1,68"
"4475,25,81,68,8,0,3,69"
"4476,23,91,73,8,3,5,68"
"4477,17,74,64,9,2,3,63"
"4478,25,67,98,10,0,2,68"
"4479,12,83,85,5,2,2,67"
"4480,26,87,70,6,3,3,71"
"4481,13,89,59,8,0,2,66"
"4482,22,95,59,7,2,3,69"
"4483,15,75,74,4,3,4,68"
"4484,23,63,73,7,1,3,63"
"4485,20,98,71,9,0,4,69"
"4486,10,77,93,5,3,3,66"
"4487,23,85,99,7,1,5,71"
"4488,17,87,68,4,2,4,68"
"4489,25,82,65,8,0,4,69"
"4490,20,68,89,7,0,3,65"
"4491,22,90,72,6,0,4,68"
"4492,14,92,61,6,0,2,67"
"4493,16,82,59,5,1,3,65"
"4494,17,80,64,9,1,4,65"
"4495,25,65,50,6,2,2,64"
"4496,30,63,97,8,1,3,69"
"4497,15,74,72,6,2,3,64"
"4498,26,72,54,10,2,2,66"
"4499,7,98,58,9,2,5,65"
"4500,13,91,66,10,2,4,69"
"4501,14,86,78,10,3,4,66"
"4502,12,81,85,6,0,2,64"
"4503,10,67,65,6,1,4,61"
"4504,22,99,98,10,1,1,72"
"4505,19,75,88,7,1,3,67"
"4506,22,64,91,8,0,4,63"
"4507,24,80,66,6,1,3,69"
"4508,22,95,69,6,3,2,70"
"4509,24,95,77,8,1,3,71"
"4510,20,60,73,4,0,1,60"
"4511,13,95,63,8,3,2,70"
"4512,26,71,100,8,1,4,69"
"4513,16,62,92,6,0,4,63"
"4514,14,94,62,7,2,1,69"
"4515,19,95,95,7,0,2,71"
"4516,15,84,79,7,1,4,68"
"4517,17,83,51,8,0,4,64"
"4518,22,93,67,6,0,3,68"
"4519,22,91,51,10,2,3,69"
"4520,15,96,54,7,0,3,65"
"4521,17,82,59,7,3,4,68"
"4522,26,99,74,10,1,2,74"
"4523,23,100,69,4,0,4,72"
"4524,32,65,57,10,1,2,67"
"4525,27,94,70,7,1,2,73"
"4526,27,80,65,6,1,4,68"
"4527,12,76,71,5,0,4,61"
"4528,25,85,59,5,3,4,70"
"4529,20,62,80,6,1,3,62"
"4530,17,80,52,7,2,3,67"
"4531,21,95,69,8,0,3,69"
"4532,26,69,95,7,0,3,93"
"4533,23,77,71,6,3,4,68"
"4534,15,98,72,9,1,2,69"
"4535,24,77,53,10,2,4,68"
"4536,16,74,80,9,0,5,64"
"4537,21,78,97,6,0,2,69"
"4538,18,81,65,8,2,4,66"
"4539,19,85,70,8,4,3,68"
"4540,25,92,79,9,3,4,72"
"4541,14,78,55,6,2,2,63"
"4542,32,93,98,6,0,4,73"
"4543,9,81,73,9,1,1,65"
"4544,16,74,56,8,1,2,65"
"4545,22,86,67,5,0,2,68"
"4546,24,89,69,8,3,2,70"
"4547,19,82,67,10,0,2,65"
"4548,20,62,85,6,2,3,66"
"4549,22,67,67,6,1,1,66"
"4550,19,71,66,7,2,3,65"
"4551,28,71,66,8,2,3,69"
"4552,25,87,89,7,1,4,69"
"4553,25,61,65,9,2,4,64"
"4554,14,90,51,7,1,4,66"
"4555,20,71,68,9,1,3,63"
"4556,18,72,64,6,4,3,68"
"4557,14,81,95,5,2,3,68"
"4558,22,69,74,6,1,3,65"
"4559,17,95,62,5,1,3,69"
"4560,24,63,99,8,2,1,66"
"4561,14,78,62,4,1,4,63"
"4562,30,94,88,6,2,3,72"
"4563,15,85,82,7,2,4,67"
"4564,21,72,73,5,1,3,67"
"4565,25,77,70,7,0,5,68"
"4566,17,88,94,7,2,3,71"
"4567,25,99,74,9,1,3,73"
"4568,13,96,69,5,2,3,68"
"4569,29,74,68,8,0,4,69"
"4570,20,100,64,8,0,2,69"
"4571,16,60,70,7,3,4,63"
"4572,18,61,56,6,3,3,62"
"4573,25,93,53,5,0,5,70"
"4574,16,68,77,10,1,3,66"
"4575,16,62,73,7,3,3,62"
"4576,19,69,59,7,2,2,64"
"4577,13,77,55,10,2,3,63"
"4578,31,89,57,7,1,2,71"
"4579,17,85,66,10,1,1,67"
"4580,25,70,73,5,2,1,67"
"4581,21,80,60,7,1,2,67"
"4582,14,97,88,5,2,3,71"
"4583,20,93,60,7,0,3,69"
"4584,25,73,56,7,2,4,93"
"4585,19,99,100,6,1,1,72"
"4586,27,88,72,7,1,1,71"
"4587,26,62,59,6,1,3,63"
"4588,26,61,95,7,0,3,65"
"4589,17,67,62,6,0,3,61"
"4590,14,89,96,9,2,3,66"
"4591,16,67,56,5,1,2,61"
"4592,21,80,92,7,1,3,67"
"4593,23,64,59,5,3,5,64"
"4594,7,97,97,6,3,2,69"
"4595,20,74,79,6,1,2,64"
"4596,21,96,59,7,2,2,70"
"4597,18,98,92,7,2,4,73"
"4598,28,60,70,5,0,5,63"
"4599,23,79,87,6,2,4,68"
"4600,28,61,82,6,0,3,64"
"4601,19,96,86,5,3,3,69"
"4602,26,81,67,9,3,2,69"
"4603,30,63,97,5,2,2,67"
"4604,28,64,78,7,3,4,69"
"4605,13,75,54,10,1,3,62"
"4606,18,98,53,9,0,1,66"
"4607,18,88,87,8,2,2,68"
"4608,23,95,92,7,1,1,71"
"4609,24,75,85,8,1,2,66"
"4610,15,62,64,8,2,4,62"
"4611,20,99,61,9,1,4,68"
"4612,8,61,78,7,0,3,59"
"4613,29,98,60,9,0,4,70"
"4614,17,75,69,7,1,4,66"
"4615,20,60,81,10,3,3,65"
"4616,18,88,64,7,0,4,66"
"4617,27,99,69,5,2,2,73"
"4618,3,99,68,7,2,3,65"
"4619,20,66,73,8,0,3,65"
"4620,19,67,84,9,0,3,64"
"4621,17,83,89,6,0,4,69"
"4622,30,85,83,4,2,3,74"
"4623,15,90,51,8,2,2,68"
"4624,25,67,95,8,0,4,65"
"4625,22,98,79,5,2,5,72"
"4626,28,86,96,7,2,4,71"
"4627,16,94,98,7,0,4,69"
"4628,16,82,73,8,3,1,67"
"4629,27,77,96,6,0,3,71"
"4630,23,99,68,6,1,3,68"
"4631,11,83,63,7,3,2,63"
"4632,17,95,54,5,2,2,69"
"4633,22,98,73,10,1,4,68"
"4634,25,87,84,8,2,4,73"
"4635,16,82,99,6,3,2,69"
"4636,3,60,76,5,0,4,58"
"4637,23,62,87,5,1,3,65"
"4638,13,68,95,8,2,4,63"
"4639,8,67,77,5,1,2,59"
"4640,3,70,58,7,0,2,58"
"4641,25,72,92,4,1,2,66"
"4642,21,74,79,8,0,4,67"
"4643,19,77,88,8,3,3,67"
"4644,28,64,83,7,2,4,67"
"4645,24,62,53,7,0,6,65"
"4646,30,87,58,8,1,1,71"
"4647,12,81,64,7,2,3,66"
"4648,20,78,64,8,2,2,68"
"4649,10,85,92,5,0,4,65"
"4650,19,93,80,8,1,3,71"
"4651,19,77,54,7,2,4,64"
"4652,24,86,69,9,1,3,72"
"4653,20,98,78,7,4,2,69"
"4654,24,94,63,7,1,3,70"
"4655,24,77,52,6,0,4,66"
"4656,33,86,69,9,0,3,70"
"4657,18,67,73,4,0,2,62"
"4658,14,82,95,8,1,3,66"
"4659,21,99,95,7,2,1,70"
"4660,15,81,75,7,1,1,63"
"4661,29,97,74,7,1,4,73"
"4662,18,76,82,7,2,4,70"
"4663,17,100,63,8,1,5,71"
"4664,17,83,64,6,1,4,65"
"4665,24,62,50,7,1,2,64"
"4666,19,83,54,8,1,4,66"
"4667,16,71,59,6,1,3,82"
"4668,30,61,82,8,2,3,68"
"4669,15,93,61,8,1,4,67"
"4670,20,71,56,6,5,5,68"
"4671,24,92,81,5,2,3,69"
"4672,10,72,83,6,0,4,63"
"4673,23,68,53,7,3,3,66"
"4674,14,99,89,7,0,2,68"
"4675,25,74,80,9,4,3,71"
"4676,14,84,70,6,2,3,69"
"4677,24,84,99,6,1,2,70"
"4678,27,82,51,8,3,2,70"
"4679,25,97,77,6,1,4,73"
"4680,22,87,58,6,0,4,68"
"4681,19,76,66,6,1,3,65"
"4682,17,94,57,4,4,4,72"
"4683,29,67,83,8,2,4,67"
"4684,16,82,70,8,4,4,68"
"4685,14,98,99,8,0,3,69"
"4686,24,85,83,10,1,4,70"
"4687,15,93,96,9,1,2,69"
"4688,14,86,62,6,1,2,68"
"4689,11,94,66,9,2,2,65"
"4690,17,98,68,7,1,4,70"
"4691,20,71,92,6,1,4,65"
"4692,21,67,61,6,0,3,61"
"4693,26,79,97,7,1,2,69"
"4694,23,88,52,7,0,4,67"
"4695,19,69,94,9,1,3,65"
"4696,19,60,73,8,3,3,63"
"4697,23,74,76,6,0,4,67"
"4698,28,99,100,5,6,5,76"
"4699,21,88,94,8,0,3,70"
"4700,17,76,95,8,1,4,67"
"4701,14,68,79,9,2,4,66"
"4702,11,74,98,7,1,2,65"
"4703,24,67,84,8,0,1,65"
"4704,23,64,91,8,2,3,63"
"4705,23,96,86,5,3,3,74"
"4706,19,100,89,7,2,3,72"
"4707,28,67,82,8,1,4,68"
"4708,17,62,86,8,2,4,62"
"4709,26,73,72,7,1,3,65"
"4710,20,78,85,10,1,3,69"
"4711,16,68,64,10,2,2,61"
"4712,24,72,82,7,2,4,67"
"4713,22,68,76,7,1,4,66"
"4714,22,91,95,8,1,2,70"
"4715,20,89,84,7,5,3,72"
"4716,20,85,80,9,3,3,69"
"4717,34,75,66,5,0,3,68"
"4718,27,96,93,7,2,2,74"
"4719,24,99,53,8,1,3,70"
"4720,21,67,95,9,1,4,67"
"4721,26,69,83,5,4,2,68"
"4722,23,81,59,6,2,1,69"
"4723,20,64,95,4,4,4,66"
"4724,18,77,66,6,3,3,66"
"4725,20,83,58,5,1,3,68"
"4726,1,81,66,8,1,2,60"
"4727,21,73,98,7,0,4,69"
"4728,17,82,88,7,1,1,66"
"4729,30,98,96,7,1,3,77"
"4730,20,68,65,9,1,5,63"
"4731,13,86,54,5,3,3,66"
"4732,20,62,78,4,1,4,64"
"4733,14,63,74,8,1,4,63"
"4734,23,82,86,6,0,4,68"
"4735,22,64,77,5,1,2,65"
"4736,26,61,70,8,1,4,65"
"4737,15,67,50,4,0,1,64"
"4738,20,83,73,6,0,3,68"
"4739,12,88,56,4,0,2,62"
"4740,24,68,96,7,1,3,67"
"4741,23,87,96,9,1,1,73"
"4742,23,67,90,6,2,3,69"
"4743,20,85,58,6,0,2,65"
"4744,22,76,57,10,1,3,66"
"4745,30,86,78,8,4,2,73"
"4746,18,100,86,10,1,3,72"
"4747,21,98,95,7,3,1,72"
"4748,13,60,95,7,1,1,61"
"4749,15,95,58,9,2,3,69"
"4750,21,63,100,7,1,2,66"
"4751,27,98,58,7,1,3,74"
"4752,18,71,92,4,1,4,64"
"4753,19,75,79,10,1,2,66"
"4754,18,64,84,8,2,3,64"
"4755,17,64,80,7,3,4,66"
"4756,22,89,93,8,2,5,72"
"4757,11,98,82,5,1,2,71"
"4758,28,84,92,6,1,3,70"
"4759,16,89,58,8,2,3,67"
"4760,24,90,93,7,1,2,71"
"4761,12,71,100,8,2,3,63"
"4762,24,62,83,7,1,2,64"
"4763,24,60,99,8,2,1,64"
"4764,22,74,61,5,1,3,65"
"4765,14,70,91,9,2,4,65"
"4766,21,62,58,6,2,3,62"
"4767,13,67,76,7,2,5,65"
"4768,18,65,83,6,1,2,64"
"4769,26,97,83,7,2,3,74"
"4770,25,66,84,7,2,1,67"
"4771,20,82,66,8,0,2,66"
"4772,14,84,99,8,3,4,70"
"4773,24,82,50,8,0,2,68"
"4774,20,64,81,6,0,1,64"
"4775,6,73,93,8,0,1,58"
"4776,25,62,95,7,1,4,65"
"4777,20,76,86,7,2,5,68"
"4778,27,68,79,8,2,1,64"
"4779,13,82,73,5,4,4,66"
"4780,1,88,72,4,3,2,92"
"4781,22,81,71,9,2,4,69"
"4782,22,77,85,7,2,2,68"
"4783,10,75,87,8,2,4,63"
"4784,14,94,76,6,0,3,64"
"4785,37,69,87,9,1,2,68"
"4786,18,89,76,8,0,2,67"
"4787,24,90,55,7,1,2,68"
"4788,16,77,93,7,1,2,66"
"4789,7,72,94,4,4,4,66"
"4790,19,79,63,8,4,2,68"
"4791,18,64,89,9,1,3,64"
"4792,18,62,76,7,2,3,63"
"4793,19,64,56,7,0,4,62"
"4794,22,67,70,7,2,2,66"
"4795,19,80,54,9,0,2,65"
"4796,12,94,89,9,1,3,66"
"4797,23,69,60,6,2,4,66"
"4798,8,97,58,8,2,2,69"
"4799,8,98,60,7,1,3,67"
"4800,24,98,61,8,6,3,75"
"4801,23,94,84,6,0,3,73"
"4802,20,75,82,9,0,5,66"
"4803,12,63,56,8,4,4,61"
"4804,16,83,86,9,5,4,68"
"4805,18,82,67,5,1,4,67"
"4806,10,94,73,5,1,3,66"
"4807,16,100,56,10,1,2,69"
"4808,24,80,85,9,3,4,69"
"4809,29,74,69,6,1,1,67"
"4810,17,67,82,8,0,4,65"
"4811,25,60,71,6,2,2,63"
"4812,9,80,52,4,1,2,63"
"4813,24,82,85,4,1,2,66"
"4814,15,93,78,7,0,4,66"
"4815,22,80,72,9,2,4,69"
"4816,19,97,60,9,3,4,72"
"4817,28,85,81,9,2,3,70"
"4818,15,94,64,8,2,1,68"
"4819,24,66,71,7,1,3,66"
"4820,18,94,53,9,3,3,67"
"4821,19,87,89,4,0,5,68"
"4822,19,67,55,8,0,4,62"
"4823,15,68,95,5,1,2,64"
"4824,20,97,93,6,1,1,71"
"4825,20,61,99,8,0,4,65"
"4826,21,79,95,8,0,2,69"
"4827,21,73,99,6,1,5,65"
"4828,25,87,94,8,0,4,71"
"4829,26,94,56,8,1,2,69"
"4830,14,74,72,7,2,3,65"
"4831,25,77,54,7,2,1,66"
"4832,13,99,77,10,0,3,68"
"4833,24,91,76,7,0,2,72"
"4834,24,96,96,7,1,3,74"
"4835,9,78,98,7,3,2,64"
"4836,21,69,63,7,0,3,64"
"4837,17,76,79,8,1,4,63"
"4838,15,89,73,9,2,2,66"
"4839,28,64,77,7,1,2,67"
"4840,16,71,77,6,4,5,64"
"4841,15,62,96,10,0,4,62"
"4842,20,77,95,7,0,1,66"
"4843,24,93,56,4,4,2,71"
"4844,19,61,67,10,1,6,63"
"4845,27,87,88,9,1,4,72"
"4846,23,97,84,9,1,3,71"
"4847,7,69,82,9,1,3,61"
"4848,17,88,100,10,1,2,71"
"4849,17,99,67,5,2,4,69"
"4850,23,98,76,6,3,3,74"
"4851,4,69,99,6,0,2,61"
"4852,35,64,85,6,2,2,68"
"4853,23,66,82,7,1,2,67"
"4854,21,88,58,6,3,4,70"
"4855,27,89,62,5,0,3,69"
"4856,34,87,69,6,3,2,72"
"4857,25,73,73,7,1,2,66"
"4858,26,67,75,9,2,3,67"
"4859,21,83,95,6,4,2,70"
"4860,19,79,55,8,3,4,68"
"4861,17,89,62,5,2,2,68"
"4862,15,78,57,4,2,2,65"
"4863,16,74,87,7,0,3,63"
"4864,12,72,99,6,0,4,62"
"4865,20,68,95,6,0,4,66"
"4866,10,71,86,6,1,2,62"
"4867,21,64,51,6,0,3,61"
"4868,20,74,67,6,0,4,63"
"4869,21,61,93,6,3,3,65"
"4870,17,67,83,5,3,3,64"
"4871,38,90,60,4,2,4,74"
"4872,28,73,73,4,2,2,70"
"4873,13,87,54,10,2,2,63"
"4874,21,89,76,7,3,2,68"
"4875,16,83,95,9,2,2,69"
"4876,14,98,52,7,1,4,70"
"4877,12,61,81,7,2,3,62"
"4878,23,90,62,7,3,2,71"
"4879,16,98,100,8,2,1,69"
"4880,26,94,53,5,0,2,69"
"4881,26,67,81,6,4,3,68"
"4882,28,73,63,7,0,2,65"
"4883,15,67,94,4,1,5,65"
"4884,23,84,56,9,1,4,65"
"4885,24,88,71,9,2,3,72"
"4886,17,73,59,4,2,4,63"
"4887,15,82,90,6,2,2,68"
"4888,30,88,68,7,1,3,72"
"4889,21,77,59,8,3,2,66"
"4890,24,94,86,9,2,3,71"
"4891,15,91,91,6,0,3,67"
"4892,13,63,73,10,2,3,61"
"4893,17,85,69,7,4,2,70"
"4894,19,69,82,7,2,3,64"
"4895,14,82,83,8,0,2,64"
"4896,20,98,83,7,0,3,68"
"4897,10,95,64,7,4,3,70"
"4898,13,76,97,10,4,3,65"
"4899,24,72,61,7,3,2,67"
"4900,24,69,69,6,0,4,65"
"4901,18,81,64,6,1,4,65"
"4902,14,65,97,9,3,4,65"
"4903,14,82,91,8,1,2,66"
"4904,18,60,91,5,2,4,62"
"4905,24,73,50,5,1,2,63"
"4906,26,69,84,7,0,3,63"
"4907,17,99,62,8,3,3,70"
"4908,13,89,98,6,0,4,67"
"4909,22,74,77,4,0,3,66"
"4910,15,64,78,5,2,2,63"
"4911,17,81,68,9,1,3,66"
"4912,28,69,77,8,3,4,67"
"4913,25,81,87,9,1,1,68"
"4914,21,93,78,9,1,2,67"
"4915,12,85,82,6,1,2,66"
"4916,21,85,74,6,2,4,71"
"4917,26,82,86,7,0,2,69"
"4918,18,97,95,8,1,2,72"
"4919,28,97,53,9,0,3,70"
"4920,28,81,55,10,2,3,68"
"4921,30,72,84,8,1,1,68"
"4922,22,78,69,8,2,2,67"
"4923,24,67,64,10,1,2,62"
"4924,28,85,59,7,1,3,67"
"4925,23,80,79,9,1,2,69"
"4926,17,64,67,8,3,3,64"
"4927,17,68,75,8,2,3,66"
"4928,21,79,98,7,2,1,69"
"4929,12,96,88,5,0,2,70"
"4930,19,83,90,8,3,3,69"
"4931,27,87,56,8,3,3,72"
"4932,7,74,66,6,1,2,61"
"4933,29,83,55,7,2,4,68"
"4934,27,78,98,6,1,3,68"
"4935,17,86,84,6,0,3,66"
"4936,23,62,51,6,5,2,65"
"4937,20,80,74,5,2,4,66"
"4938,27,72,63,6,1,5,67"
"4939,26,73,77,8,0,2,68"
"4940,12,98,59,9,1,2,67"
"4941,24,67,53,10,0,3,63"
"4942,19,72,66,6,0,2,64"
"4943,20,80,65,9,1,3,66"
"4944,16,95,86,8,0,4,69"
"4945,30,77,74,7,3,3,70"
"4946,26,90,65,8,3,2,72"
"4947,16,94,79,9,2,5,71"
"4948,12,72,54,6,3,2,63"
"4949,18,76,83,6,1,4,68"
"4950,23,74,57,6,1,3,67"
"4951,21,93,64,6,2,4,69"
"4952,28,62,64,9,1,2,65"
"4953,25,72,73,6,4,4,69"
"4954,26,87,98,6,0,4,71"
"4955,22,83,66,7,2,3,67"
"4956,12,77,64,7,2,4,64"
"4957,19,82,58,6,2,3,68"
"4958,26,68,70,10,1,3,67"
"4959,20,77,59,6,1,2,62"
"4960,23,80,57,7,2,2,68"
"4961,18,96,93,4,0,4,72"
"4962,14,70,53,7,0,3,61"
"4963,19,95,86,5,0,4,67"
"4964,22,86,60,6,0,3,70"
"4965,16,61,51,4,1,3,59"
"4966,19,89,90,6,0,4,70"
"4967,14,61,85,7,1,1,60"
"4968,27,100,67,7,1,3,74"
"4969,18,95,54,6,0,3,68"
"4970,29,72,68,7,0,3,67"
"4971,29,70,59,6,2,4,67"
"4972,20,75,97,7,0,2,66"
"4973,14,74,76,7,1,2,63"
"4974,7,75,98,7,1,3,62"
"4975,11,73,68,7,3,3,64"
"4976,12,85,78,6,3,4,68"
"4977,28,67,60,8,0,3,65"
"4978,21,94,90,8,1,4,71"
"4979,22,92,52,7,1,3,68"
"4980,7,79,85,9,0,2,62"
"4981,13,94,70,7,1,3,68"
"4982,25,70,79,7,3,3,68"
"4983,22,61,80,7,3,3,67"
"4984,19,85,86,7,0,2,67"
"4985,23,78,60,6,2,4,70"
"4986,30,83,77,4,0,4,69"
"4987,19,96,71,7,2,3,70"
"4988,20,99,64,8,1,2,69"
"4989,21,85,75,5,1,2,70"
"4990,34,91,98,9,0,4,72"
"4991,7,63,97,5,1,2,59"
"4992,24,66,64,6,0,4,64"
"4993,19,89,94,10,0,1,72"
"4994,23,77,94,8,0,3,70"
"4995,16,78,62,7,0,1,63"
"4996,20,72,80,7,1,3,66"
"4997,24,84,93,9,3,4,72"
"4998,39,67,76,5,2,4,71"
"4999,25,85,68,9,1,3,71"
"5000,15,67,83,6,3,3,62"
"5001,17,63,59,8,1,1,62"
"5002,17,73,58,6,4,1,64"
"5003,9,69,92,10,2,3,65"
"5004,18,96,52,7,1,4,68"
"5005,24,62,90,5,0,3,67"
"5006,12,67,65,8,1,3,61"
"5007,26,82,74,9,2,5,68"
"5008,23,79,77,9,1,3,68"
"5009,16,62,88,7,1,1,62"
"5010,19,60,94,8,1,3,62"
"5011,30,100,90,6,0,2,74"
"5012,24,86,79,8,0,4,68"
"5013,20,75,67,8,1,4,66"
"5014,19,79,76,4,1,3,67"
"5015,20,71,52,5,1,3,65"
"5016,17,74,62,7,2,4,66"
"5017,7,86,68,7,5,4,67"
"5018,32,95,66,7,5,3,76"
"5019,21,67,55,7,2,3,66"
"5020,22,94,53,9,1,3,68"
"5021,20,65,71,8,2,3,63"
"5022,16,69,54,4,4,4,65"
"5023,19,61,64,10,3,3,63"
"5024,10,66,74,4,2,2,59"
"5025,34,97,60,8,2,4,74"
"5026,13,78,54,5,2,3,62"
"5027,14,63,72,9,3,4,59"
"5028,17,98,72,7,0,3,71"
"5029,28,95,96,8,1,3,73"
"5030,20,90,56,4,0,1,68"
"5031,13,97,81,8,3,1,68"
"5032,28,69,66,8,0,6,66"
"5033,24,93,56,8,1,3,69"
"5034,23,88,70,8,2,4,70"
"5035,24,95,71,7,1,3,74"
"5036,34,92,68,7,0,5,75"
"5037,33,74,88,6,2,3,71"
"5038,16,91,92,6,2,3,71"
"5039,30,70,57,9,1,4,65"
"5040,22,73,58,6,1,3,65"
"5041,23,64,71,4,2,1,65"
"5042,10,97,66,6,2,2,67"
"5043,19,72,91,8,1,4,67"
"5044,15,81,100,7,1,3,67"
"5045,25,76,59,8,4,4,71"
"5046,26,98,88,4,1,1,72"
"5047,8,73,80,4,0,4,62"
"5048,20,91,82,7,0,4,70"
"5049,27,94,63,9,0,4,72"
"5050,19,77,55,4,0,4,64"
"5051,24,75,77,8,1,1,66"
"5052,22,90,81,9,0,4,69"
"5053,22,97,98,7,0,0,71"
"5054,18,90,84,8,2,3,68"
"5055,13,69,72,7,2,2,63"
"5056,13,96,100,7,4,3,71"
"5057,24,76,69,8,3,1,65"
"5058,20,83,58,10,0,1,66"
"5059,19,93,81,6,2,3,68"
"5060,17,68,63,7,0,3,61"
"5061,18,91,96,6,2,3,71"
"5062,26,84,71,7,0,2,70"
"5063,18,96,57,7,1,3,66"
"5064,12,67,57,9,0,2,61"
"5065,24,77,82,9,1,2,67"
"5066,19,93,68,8,1,3,72"
"5067,20,61,68,9,1,3,65"
"5068,30,64,81,6,3,2,68"
"5069,20,100,61,6,3,4,70"
"5070,22,71,57,8,1,4,63"
"5071,13,99,83,7,1,4,69"
"5072,19,67,50,10,0,3,62"
"5073,24,74,95,4,1,4,71"
"5074,11,90,59,8,1,4,64"
"5075,21,86,72,8,0,3,69"
"5076,21,83,61,6,2,3,71"
"5077,20,81,61,6,0,4,63"
"5078,26,94,92,6,1,3,72"
"5079,22,69,79,5,1,3,66"
"5080,29,78,66,9,2,4,69"
"5081,14,66,63,10,0,3,60"
"5082,21,84,61,6,1,4,68"
"5083,21,70,78,6,3,2,65"
"5084,14,73,87,5,2,4,67"
"5085,26,79,63,5,0,2,66"
"5086,34,61,67,6,1,2,68"
"5087,20,64,86,9,0,4,63"
"5088,23,87,87,10,1,3,73"
"5089,21,77,60,6,1,3,66"
"5090,16,95,69,6,2,3,67"
"5091,9,88,93,5,2,4,66"
"5092,16,60,87,8,0,5,60"
"5093,12,85,58,8,1,3,67"
"5094,30,64,69,7,3,4,67"
"5095,19,91,99,6,0,2,70"
"5096,18,100,76,9,1,2,69"
"5097,25,81,86,8,1,3,68"
"5098,13,87,55,8,1,3,67"
"5099,15,69,92,8,0,1,63"
"5100,20,78,80,7,2,3,70"
"5101,26,94,59,6,4,3,71"
"5102,23,67,69,8,1,2,67"
"5103,21,71,54,8,1,3,64"
"5104,20,78,89,8,0,4,66"
"5105,22,88,87,5,1,3,70"
"5106,21,75,75,8,1,2,65"
"5107,14,97,73,7,2,3,68"
"5108,20,64,73,6,3,5,65"
"5109,14,75,52,8,3,1,65"
"5110,20,88,68,7,0,4,69"
"5111,17,69,56,10,1,4,63"
"5112,35,86,59,8,2,2,70"
"5113,20,67,98,7,1,4,64"
"5114,12,62,63,7,1,4,62"
"5115,19,65,74,5,1,3,66"
"5116,23,97,94,9,2,3,73"
"5117,30,82,71,7,3,3,72"
"5118,16,92,76,7,0,2,68"
"5119,11,73,58,5,0,4,62"
"5120,25,84,64,8,2,4,67"
"5121,12,80,75,6,1,4,62"
"5122,17,98,68,6,2,3,72"
"5123,18,90,52,7,2,2,67"
"5124,20,89,70,6,1,3,68"
"5125,24,62,91,6,2,3,65"
"5126,16,82,56,7,0,1,79"
"5127,18,79,51,9,2,3,66"
"5128,20,97,56,8,1,2,68"
"5129,21,70,84,8,1,3,65"
"5130,21,71,90,8,3,4,67"
"5131,23,76,52,6,3,4,67"
"5132,25,70,94,9,1,4,67"
"5133,22,65,81,4,5,4,68"
"5134,23,94,76,8,3,3,72"
"5135,11,82,63,8,1,5,65"
"5136,20,94,69,7,0,3,65"
"5137,23,93,97,6,1,2,70"
"5138,24,71,96,7,2,2,67"
"5139,16,82,81,6,1,4,68"
"5140,16,63,79,8,2,3,63"
"5141,17,97,61,8,2,2,68"
"5142,23,76,98,8,0,2,69"
"5143,26,76,88,8,2,4,66"
"5144,18,72,69,8,2,4,64"
"5145,25,78,91,8,3,4,69"
"5146,21,70,61,6,1,3,62"
"5147,19,75,61,5,0,3,65"
"5148,19,92,90,7,1,2,70"
"5149,24,93,78,8,1,4,72"
"5150,22,72,78,5,1,3,66"
"5151,34,79,79,7,3,2,70"
"5152,15,95,56,9,3,1,67"
"5153,23,62,67,7,1,4,65"
"5154,17,96,79,9,3,2,68"
"5155,15,69,62,9,2,3,62"
"5156,20,87,75,7,1,3,68"
"5157,21,83,78,6,2,3,69"
"5158,38,82,97,6,2,3,72"
"5159,19,94,62,7,0,3,65"
"5160,13,64,72,5,2,2,63"
"5161,22,74,99,5,0,2,68"
"5162,8,82,59,4,1,2,62"
"5163,19,92,89,7,0,2,69"
"5164,20,69,59,10,2,4,65"
"5165,25,92,93,4,3,2,74"
"5166,26,76,74,7,4,3,70"
"5167,17,68,99,7,2,3,65"
"5168,19,90,59,7,3,3,70"
"5169,15,64,84,9,0,3,59"
"5170,13,81,85,6,1,3,63"
"5171,22,63,86,4,0,4,64"
"5172,12,74,55,6,0,3,63"
"5173,18,84,64,6,2,2,67"
"5174,14,82,67,4,1,4,65"
"5175,23,76,66,7,2,3,67"
"5176,31,77,84,5,2,5,73"
"5177,12,69,53,7,2,3,64"
"5178,9,78,87,6,0,3,65"
"5179,19,98,76,5,2,3,72"
"5180,20,94,59,8,3,4,72"
"5181,21,66,61,7,2,2,66"
